Author,Book
Birch__Samuel,48154_HistoryofAncient.txt
Benton__Elbert_Jay,9897_IntroductoryAmericanHistory.txt
Arnold__Sarah_Louise,58461_ReadingHowto.txt
Appel__Toby_A___1945_,33102_BloodlettingInstrumentsin.txt
Munro__William_Bennett,12523_CrusadersofNew.txt
White__Caroline_A_,64394_SweetHampsteadand.txt
Williamson__Thames,6460_ProblemsinAmerican.txt
O_Toole__George_Barry,68574_Thecaseagainst.txt
Bulkley__Lucius_Duncan,59550_CancerItsCause.txt
Head__James_William__1883_,17485_HistoryandComprehensive.txt
Saint_Simon__Louis_de_Rouvroy__duc_de,3872_MemoirsofLouis.txt
Streight__Abel_D_,38554_TheCrisisof.txt
Forbes_Lindsay__C__H___1860_,59985_CubaandHer.txt
Trotter__W___Wilfred_,53453_Instinctsofthe.txt
Wharton__Marian,40550_PlainEnglish.txt
May__James_Vance,54611_Mentaldiseasesa.txt
Gairdner__William,68406_Essayonthe.txt
Michelet__Jules,42845_TheSeaLa.txt
Arthur__Richard,66377_TheNeededChange.txt
Johnson__Andrew,5025_Stateofthe.txt
La_Monte__Robert_Rives,23574_SocialismPositiveand.txt
McConnell__Francis_John,9492_UnderstandingtheScriptures.txt
LeCompte__Robert_G_,65893_Atomsatthe.txt
Becker__Carl_L___Carl_Lotus_,3093_TheEveof.txt
Colyer__Frank,52720_Extractionofthe.txt
Parallax,69892_ZeteticastronomyEarth.txt
Masten__V__M___Vincent_Myron_,44164_CriminalTypes.txt
Moore__Thomas,49332_TheEpicureanA.txt
Lloyd__C__G___Curtis_Gates_,21761_SynopsisofSome.txt
Bruce__H__Addington__Henry_Addington_,49893_TheMentorGreat.txt
Pryor__Elizabeth_Brown,33243_FryingPanFarm.txt
Pollard__Josephine,39431_YoungFolksBible.txt
Seymour__Charles,21877_WoodrowWilsonand.txt
Intercollegiate_Peace_Association,30150_PrizeOrationsof.txt
Scudder__Horace_Elisha,31238_NoahWebster.txt
Smith__William,65909_ASmallerDictionary.txt
Geyer__Denton_Loring__1884_,37552_Thepragmatictheory.txt
Croll__James,49200_StellarEvolutionand.txt
Croll__James,62693_ClimateandTime.txt
Weyl__Walter_E___Walter_Edward_,33153_AmericanWorldPolicies.txt
Hatch__Charles_E___Jr_,54080_Yorktownandthe.txt
Denny__Alfred,52172_TheStructureand.txt
Lee__James_W___James_Wideman_,65545_TheMakingof.txt
Parrott__Edward,35355_TheChildrensStory.txt
Thorndike__Edward_L___Edward_Lee_,69904_AnimalintelligenceExperimental.txt
Thorndike__Edward_L___Edward_Lee_,39300_ThePsychologyof.txt
Chautauqua_Institution,48166_TheChautauquanVol.txt
Chautauqua_Institution,52043_TheChautauquanVol.txt
Chautauqua_Institution,51196_TheChautauquanVol.txt
Chautauqua_Institution,48327_TheChautauquanVol.txt
Chautauqua_Institution,55053_TheChautauquanVol.txt
Bagehot__Walter,4350_PhysicsandPolitics.txt
Gilman__Elizabeth_Hale,44732_TheLibraryof.txt
Somerville__Mary,67386_APreliminaryDissertation.txt
Somerville__Mary,52869_OntheConnexion.txt
Somerville__Mary,57566_OnMolecularand.txt
Somerville__Mary,55886_OnMolecularand.txt
McMahon__Theresa_Schmid,69021_Womenandeconomic.txt
Hoover__Thomas__1941_,34325_TheZenExperience.txt
Corbin__Thomas_W_,34459_TheRomanceof.txt
Folwell__William_Watts,47725_MinnesotatheNorth.txt
Rolleston__Humphry_Davy__Sir,57215_SomeMedicalAspects.txt
Hartley__C__Gasquoine__Catherine_Gasquoine_,31500_ThePositionof.txt
Baring_Gould__S___Sabine_,51765_ABookof.txt
Baring_Gould__S___Sabine_,53841_VirginSaintsand.txt
Higgins__Chas__M___Charles_Michael_,69965_Horrorsofvaccination.txt
Gibbins__Henry_de_Beltgens,55862_TheIndustrialHistory.txt
Gide__Charles,57500_AHistoryof.txt
Sturgis__Russell,47937_Howtojudge.txt
Peabody__Andrew_P___Andrew_Preston_,27531_AManualof.txt
Powell__John_Wesley,21033_Sketchofthe.txt
Powell__John_Wesley,18869_OnLimitationsto.txt
Powell__John_Wesley,18818_OntheEvolution.txt
Russell__George_William,36912_TheHeroin.txt
Russell__George_William,8104_TheNationalBeing.txt
Ballou__Maturin_M___Maturin_Murray_,36963_EquatorialAmerica.txt
Ballou__Maturin_M___Maturin_Murray_,29747_AztecLand.txt
Ward__Robert_DeCourcy,41351_PracticalExercisesin.txt
Curtis__William_Eleroy,43921_OneIrishSummer.txt
Curtis__William_Eleroy,64843_AroundtheBlack.txt
Curtis__William_Eleroy,71013_TheTurkand.txt
Dasgupta__Surendranath,12956_AHistoryof.txt
Fallgatter__Florence__1891_,36498_TheTeachingof.txt
Bostwick__Arthur_E___Arthur_Elmore_,58241_LibraryEssaysPapers.txt
Betts__George_Herbert,20220_TheMindand.txt
Betts__George_Herbert,18698_TheRecitation.txt
Lozo__Fredric_B___1941_,16547_SequentialProblemSolving.txt
Hawthorne__James,56359_ADarkChapter.txt
Storer__Horatio_Robinson,65701_WhynotA.txt
Storer__Horatio_Robinson,65244_Oncriminalabortion.txt
Cramer__Andreas_Wilhelm__1855_,29065_BremenCottonExchange.txt
Beckmann__Johann,48151_AHistoryof.txt
Beckmann__Johann,48152_AHistoryof.txt
Francis__John_George,58235_BeachRamblesin.txt
Hosie__Alexander__Sir,44842_ThreeYearsin.txt
Hawkins__N___Nehemiah_,49252_HawkinsElectricalGuide.txt
Gourmont__Remy_de,46728_DecadenceandOther.txt
Gourmont__Remy_de,46759_PhilosophicNightsin.txt
André__George_G_,57290_TheDraughtsmansHandbook.txt
André__George_G_,55051_RockBlasting.txt
Woodhull__Victoria_C___Victoria_Claflin_,66026_ASpeechon.txt
Woodhull__Victoria_C___Victoria_Claflin_,64972_Alectureby.txt
Burr__David,64763_TheIrishWar.txt
Harris__George_Frederick,60550_TheScienceof.txt
Harris__Clement_A___Clement_Antrobus_,37281_HowtoWrite.txt
Rudnytskyi__Stepan,71254_Ukrainetheland.txt
Newberry__Percy_E___Percy_Edward_,59233_Scarabs.txt
Flick__Alexander_Clarence,41910_TheRiseof.txt
Gore__Charles,32674_StPaulsEpistle.txt
Gore__Charles,32673_StPaulsEpistle.txt
Denney__James,24757_TheAtonementand.txt
Denney__James,42753_TheExpositorsBible.txt
Denney__James,41850_TheExpositorsBible.txt
Jenkinson__Marion_Anne,33558_ThoracicandCoracoid.txt
Longmans__Green__and_Co_,39677_AClassifiedCatalogue.txt
Mulcaster__Richard__1530__1611,61900_TheEducationalWritings.txt
Thomas__W__H__Griffith__William_Henry_Griffith_,30389_ThePrayersof.txt
Disney__G__W___George_William_,62124_SanitationofMofussil.txt
Gray__James__1856_,15856_SutherlandandCaithness.txt
Buschor__Ernst,61986_GreekvasepaintingGriechische.txt
Stearns__Henry_Putnam,37222_InsanityItsCauses.txt
Bonner__Hypatia_Bradlaugh,45131_CharlesBradlaugha.txt
Combrune__Michael___1773,56784_TheTheoryand.txt
Klapthor__Margaret_Brown,36082_WhiteHouseChina.txt
Hughes__Thomas_McKenny,43597_Notesonthe.txt
Armes__William,54662_ADefenceof.txt
Bennett__Arnold,8405_JournalismforWomen.txt
Bennett__Arnold,23347_MentalEfficiencyand.txt
Arago__F___François_,16775_Biographiesofdistinguished.txt
Gardner__Ernest_Arthur,20523_ReligionandArt.txt
Beer__Margrieta,47136_Schopenhauer.txt
Bidwell__Shelford,40119_CuriositiesofLight.txt
Johnston__Reginald_Fleming__Sir,48782_LionandDragon.txt
Quaritch__Bernard,45170_Palography.txt
Adams__George,61169_Essaysonthe.txt
Bentham__Jeremy,42984_NotPaulBut.txt
Rees__James,47190_Footprintsofa.txt
Francis_H__Leggett___Co_,3452_TeaLeaves.txt
Duncan__Andrew,68077_Observationsonthe.txt
Sokolow__Nahum,70865_HistoryofZionism.txt
Sokolow__Nahum,70864_HistoryofZionism.txt
Peake__Harold,46924_TheBronzeAge.txt
Adams__Alton_D_,48134_ElectricTransmissionof.txt
Wainwright__Jonathan_Mayhew,24404_ASermonPreached.txt
Bacon__David_Francis,71888_Livesofthe.txt
Downes__Randolph_C___Randolph_Chandler___1901_,65397_AnthonyWayne17451796.txt
Iraq_Study_Group__U_S__,25686_TheIraqStudy.txt
Smith__Sydney,4063_PeterPlymleysLetters.txt
Arnold__Augusta_Foote,43946_TheSeabeachat.txt
Poinsatte__Charles_R_,55762_Outpostinthe.txt
Paulus__Aegineta__625__690_,70531_Thesevenbooks.txt
Paulus__Aegineta__625__690_,70533_Thesevenbooks.txt
Packer__George_Nichols,36197_OurCalendar.txt
Bovallius__Carl,64707_NicaraguanAntiquities.txt
Green__Alice_Stopford,50392_TownLifein.txt
Gibson__Jon_L___1943_,62948_PovertyPointA.txt
Watt__Francis,55839_TheLawsLumber.txt
Hunt__Bernice_Kohn__1920_,70047_Thepeacefulatom.txt
Hurlbert__William_Henry,21498_Franceandthe.txt
Swedenborg__Emanuel,15768_TheGistof.txt
Mengel__Robert_Morrow__1921_,52382_StudiesofBirds.txt
Hough__Emerson,11593_ThePurchasePrice.txt
Hough__Emerson,45143_TheWayto.txt
Southard__Elmer_Ernest,52105_Shellshockandother.txt
Heath__Thomas_Little__Sir,58498_TheCopernicusof.txt
Fisher__Joseph__F_R_H_S_,3799_LandholdinginEngland.txt
Warbasse__James_Peter,58935_Thecausesof.txt
Kaupp__B__F___Benjamin_Franklyn_,71368_Theanatomyof.txt
Corfield__William_Henry,27099_ReminiscencesofQueensland.txt
Pratt__Louis_W_,64395_TacomaElectricCity.txt
Cox__J__Charles__John_Charles_,68613_Howtowrite.txt
Reed__Chester_A___Chester_Albert_,30000_TheBirdBook.txt
Hurd__Richard,54539_Theworksof.txt
Schoenrich__Otto__1876_,9813_SantoDomingoA.txt
Riley__Charles_V___Charles_Valentine_,39275_DirectionsforCollecting.txt
L_Estrange__A__G__K___Alfred_Guy_Kingan_,18906_HistoryofEnglish.txt
Reilly__S__A_,40780_OurLegalHeritage.txt
Reilly__S__A_,6603_OurLegalHeritage.txt
Reilly__S__A_,13376_OurLegalHeritage.txt
Bowman__Isaiah,42860_TheAndesof.txt
Plummer__Charles,56557_TheLifeand.txt
Prince__Samuel_Henry,37580_CatastropheandSocial.txt
Bölsche__Wilhelm,70451_Haeckel.txt
Ellis__Havelock,13610_Studiesinthe.txt
Ellis__Havelock,55878_TheNewSpirit.txt
Ellis__Havelock,65714_TheDanceof.txt
Ellis__Havelock,59409_Indexofthe.txt
Ellis__Havelock,13612_Studiesinthe.txt
Ellis__Havelock,9887_EssaysinWarTime.txt
Ellis__Havelock,15687_LittleEssaysof.txt
Ellis__Havelock,13614_Studiesinthe.txt
Sivachandra_Vasu,37722_TheHindoosas.txt
Brunet__René,54957_TheNewGerman.txt
Lewis__J__Sydney,52738_OldGlassand.txt
Grew__Edwin_Sharpe,65307_TheRomanceof.txt
Berkeley__Reginald,68876_Unparliamentarypapersand.txt
Thomson__Thomas,42146_WesternHimalayaand.txt
Thomson__Thomas,50565_TheHistoryof.txt
Thomson__Thomas,51756_TheHistoryof.txt
Tressell__Robert,3608_TheRaggedTrousered.txt
Wells__H__G___Herbert_George_,58877_Washingtonandthe.txt
Wells__H__G___Herbert_George_,1059_TheWorldSet.txt
Wells__H__G___Herbert_George_,30538_Newworldsfor.txt
Wells__H__G___Herbert_George_,7058_Mankindinthe.txt
Wells__H__G___Herbert_George_,64410_TheStoryof.txt
Wells__H__G___Herbert_George_,1804_Warandthe.txt
Wells__H__G___Herbert_George_,21781_TextBookof.txt
Wells__H__G___Herbert_George_,69752_Ayearof.txt
Colby__Charles_W___Charles_William_,4213_TheFounderof.txt
Colby__Charles_W___Charles_William_,30257_TheFounderof.txt
Fries__Adelaide_L___Adelaide_Lisetta_,570_TheMoraviansin.txt
Kendall__Edward_C_,34562_JohnDeeresSteel.txt
Smuts__Jan_Christiaan,15175_ACenturyof.txt
Smith__Archibald,59062_PeruasIt.txt
Poincaré__Lucien,15207_TheNewPhysics.txt
Beery__Ray_Coppock__1892_,60717_Practicalschooldiscipline.txt
Nohl__Ludwig,69693_LifeofBeethoven.txt
Japan,612_TheConstitutionof.txt
Du_Bois__W__E__B___William_Edward_Burghardt_,15359_TheNegro.txt
Seeley__H__G___Harry_Govier_,52655_TheOrnithosauria.txt
Maclear__G__F___George_Frederick_,63528_AClassBookof.txt
Maclear__G__F___George_Frederick_,65247_AClassBookof.txt
Tallyn__Louis_Liston,62597_Designofa.txt
Schoolcraft__Henry_Rowe,28627_Incentivestothe.txt
Schoolcraft__Henry_Rowe,43693_SummaryNarrativeof.txt
Lounsbury__Thomas_Raynesford,19463_JamesFenimoreCooper.txt
Lounsbury__Thomas_Raynesford,70179_Englishspellingand.txt
Wurtele__Arthur_S__C_,54208_StandardMeasuresof.txt
Boer__T__J__de__Tjitze_J__,66566_TheHistoryof.txt
Charnay__Désiré,45656_TheAncientCities.txt
Russell__Thomas_Herbert,10147_AmericasWarfor.txt
Campbell__John_Campbell__Baron,40076_AtrociousJudges.txt
Richards__Ellen_H___Ellen_Henrietta_,31508_Euthenicsthescience.txt
Reeves__R__Harris,60721_BadDrainsand.txt
Dimock__Arthur,25266_BellsCathedralsThe.txt
Morley__John,20844_CriticalMiscellaniesVol.txt
Morley__John,32510_TheLifeof.txt
Morley__John,40846_Voltaire.txt
Morley__John,12001_StudiesinLiterature.txt
Morley__John,20878_CriticalMiscellaniesVol.txt
Morley__John,20164_CriticalMiscellaniesVol.txt
Morley__John,19410_CriticalMiscellaniesVol.txt
Morley__John,29076_CriticalMiscellaniesVol.txt
Morley__John,20887_CriticalMiscellaniesVol.txt
Morley__John,15098_Diderotandthe.txt
Morley__John,22865_CriticalMiscellaniesVol.txt
Morley__John,14052_RousseauVolume1.txt
Morley__John,29033_CriticalMiscellaniesVol.txt
Morley__John,11557_OnCompromise.txt
Gardner__Alice,53909_AShortHistory.txt
Rolleston__T__W___Thomas_William_,27057_IrelandandPoland.txt
Ingersoll__Robert_Green,8389_LecturesofCol.txt
Ingersoll__Robert_Green,37704_AnOrationon.txt
Ingersoll__Robert_Green,30208_TheGhostsand.txt
Ingersoll__Robert_Green,20447_TheWorksof.txt
Ingersoll__Robert_Green,38101_ThomasPaine.txt
Ingersoll__Robert_Green,38106_Ingersollia.txt
Ingersoll__Robert_Green,38808_TheWorksof.txt
Andrews__Charles_McLean,29853_TheFathersof.txt
Scholten__Johannes_Henricus,20137_AComparativeView.txt
Allen__Martha_Meir,26774_AlcoholADangerous.txt
Whittaker__Thomas,38283_Schopenhauer.txt
Scott__T__Bodley,70660_Whydowe.txt
Hyde__William_De_Witt,24372_PracticalEthics.txt
Pound__Roscoe,32168_AnIntroductionto.txt
Rafinesque__C__S___Constantine_Samuel_,29350_TheAncientMonuments.txt
Dolbear__A__E___Amos_Emerson_,29444_TheMachineryof.txt
Moyes__Helen_Miller,14676_WomenandWar.txt
Jones__J__Knox,31325_AnAnnotatedChecklist.txt
Jones__J__Knox,31224_GeographicDistributionof.txt
Jones__J__Knox,30217_PleistoceneBatsfrom.txt
Jones__J__Knox,33364_ANewSubspecies.txt
Jones__J__Knox,31674_Commentsonthe.txt
Jones__J__Knox,31136_DistributionofSome.txt
Daniel__Edward_Morton__1848_,43202_TheEndowedCharities.txt
Hitchcock__Henry_Russell,70079_Architecture.txt
Stimson__Frederic_Jesup,12235_PopularLawmaking.txt
Harris__H__F___Henry_Fauntleroy_,26718_Healthonthe.txt
Hubbard__Elbert,10417_LoveLife.txt
Elton__Charles_Isaac,18938_TheGreatBookCollectors.txt
Foster__John,8940_AnEssayon.txt
Longman__Anne,61787_SeeingLincoln.txt
Edman__Irwin,22306_HumanTraitsand.txt
Nordlund__Karl__1871_,21253_TheSwedishNorwegianUnion.txt
Frazer__James_George,60250_TheGoldenBough.txt
Frazer__James_George,12261_BaldertheBeautiful.txt
Frazer__James_George,43605_TheGoldenBough.txt
Frazer__James_George,3623_TheGoldenBough.txt
Frazer__James_George,56002_StudiesinGreek.txt
Frazer__James_George,71985_Psychestask.txt
Clarke__George_C_,18408_Transactionsofthe.txt
Becker__Carl_Heinrich,11198_ChristianityandIslam.txt
Dorr__Rheta_Childe,12226_Whateightmillion.txt
Klein__William_Livingston__1851_,47126_WhyWePunctuate.txt
Birt__William_Radcliff,18534_TheHurricaneGuide.txt
Blake__Francis_G___Francis_Gilman_,62429_EpidemicRespiratoryDisease.txt
Maunsell__Robert,44897_Grammarofthe.txt
Kephart__Leonard_Wheeler__1892_,63166_GrowingCrimsonClover.txt
Reinsch__Paul_S___Paul_Samuel_,64671_SecretDiplomacyHow.txt
Shabeeny__Abd_Salam__active_1820,22631_AnAccountof.txt
Slater__John_Rothwell,26029_Printingandthe.txt
Wilson__Daniel__Sir,51881_ThelostAtlantis.txt
Wilson__Daniel__Sir,47948_Thearchologyand.txt
Olmsted__Denison,40240_LettersonAstronomy.txt
Gould__John,60302_TheBirdsof.txt
Tilling__Robert_I___1935_,46894_Volcanoes.txt
Jermain__Frances_Delavan_Page,51422_Inthepath.txt
Robinson__Marie_Nyswander,65130_ThePowerof.txt
Vail__Alfred,61533_TheAmericanElectro.txt
Edwards__William_James__1869_,31055_TwentyFiveYearsin.txt
Palmer__George_Herbert,57749_AltruismItsNature.txt
Palmer__George_Herbert,6101_TheNatureof.txt
Watson__Don,57422_CliffDwellingsof.txt
Cooke__M__C___Mordecai_Cubitt_,30181_FungiTheirNature.txt
Fraser__Alexander_Campbell,60399_ThomasReid.txt
Smith__William__1859_,37238_TheHistoryof.txt
Devon__James,43986_TheCriminal.txt
Couturat__Louis,54694_InternationalLanguageand.txt
Baker__B__Granville__Bernard_Granville_,46353_TheWallsof.txt
Seebohm__Frederic,56145_TribalCustomin.txt
Tebb__William,50460_PrematureBurialand.txt
Brodhead__J__Napier__Jane_Napier_,42434_TheReligiousPersecution.txt
Roosevelt__Franklin_D___Franklin_Delano_,104_InauguralAddressof.txt
Roosevelt__Franklin_D___Franklin_Delano_,5038_Stateofthe.txt
Garnett__Richard,16757_LifeofJohn.txt
Getman__Frederick_Hutton,32974_TheElementsof.txt
Lathrop__George_Parsons,40529_TheCompleteWorks.txt
Lathrop__George_Parsons,40528_SpanishVistas.txt
Hawaii__Department_of_Foreign_Affairs,29383_TheHawaiianIslands.txt
Lindsay__B____1917,40362_Storiesofthe.txt
Weismann__August,47849_Studiesinthe.txt
Weismann__August,34077_OnGerminalSelection.txt
Weismann__August,47848_Studiesinthe.txt
Weismann__August,64227_TheEvolutionTheory.txt
Weismann__August,65049_TheEvolutionTheory.txt
Weismann__August,47847_Studiesinthe.txt
Weismann__August,48132_EssaysUponHeredity.txt
Howard__Delton_Thomas__1883_,38141_JohnDeweyslogical.txt
Committee_on_Railway_Mail_Pay,52244_MailCarryingRailways.txt
Moses__Montrose_Jonas,12038_RepresentativePlaysby.txt
Record__Samuel_J___Samuel_James_,12299_TheMechanicalProperties.txt
Abhedananda__Swami,7377_FiveLectureson.txt
Dircks__Henry,44771_PerpetualMotion.txt
McDougall__Marion_Gleason,34594_FugitiveSlaves16191865.txt
Atkinson__George_Francis,64601_ElementaryBotany.txt
Power__D_Arcy__Sir,46664_WilliamHarvey.txt
Bridgman__P__W___Percy_Williams_,70620_Thelogicof.txt
Tagore__Rabindranath,7951_GlimpsesofBengal.txt
Spalding__John_Lancaster,34257_MeansandEnds.txt
Darlington__Richard,25970_AFullDescription.txt
Flaccus__Horatius,9307_LifeItsTrue.txt
Maspero__G___Gaston_,17325_HistoryofEgypt.txt
Maspero__G___Gaston_,17323_HistoryofEgypt.txt
Maspero__G___Gaston_,28876_HistoryofEgypt.txt
Maspero__G___Gaston_,17322_HistoryofEgypt.txt
Maspero__G___Gaston_,17326_HistoryofEgypt.txt
Johnson__Willis_Fletcher,33847_TheHistoryof.txt
Johnson__Willis_Fletcher,41267_TheHistoryof.txt
Walker__Charles_Edward___1953,39321_OldFliesin.txt
Deam__Charles_Clemon,41702_TreesofIndiana.txt
Sargent__Frederick_Leroy,38428_ThroughaMicroscope.txt
Kelly__Sophia__1815_,11213_BrotherlyLove.txt
Loring__Caleb_William,41673_NullificationSecessionWebsters.txt
Harnack__Adolf_von,19613_HistoryofDogma.txt
Bellamy__Edward,7303_Equality.txt
Tylor__Edward_B___Edward_Burnett_,70458_Primitiveculturevol.txt
Ferris__Richard,55268_HowItFlies.txt
Bensel__J__A___John_Anderson___1863_,18795_Transactionsofthe.txt
Howell__Edgar_M_,36066_HermannStieffelSoldier.txt
Lantz__David_E___David_Ernest_,34446_CottontailRabbitsin.txt
Lantz__David_E___David_Ernest_,42718_FieldMiceas.txt
Munsell__A__H___Albert_Henry_,26054_AColorNotation.txt
Chaucer__Geoffrey__1343__1400,43984_ChaucerforChildren.txt
Chaucer__Geoffrey__1343__1400,43016_ChaucersWorksVolume.txt
Todhunter__John,34085_Shelleyandthe.txt
Pena__Carlos_María_de,42879_TheOrientalRepublic.txt
Van_Dyke__Harry_Weston__1872_,49698_ThroughSouthAmerica.txt
Kerr__Robert,13055_AGeneralHistory.txt
Kerr__Robert,13381_AGeneralHistory.txt
Gaskell__Walter_Holbrook,44000_TheOriginof.txt
Elmslie__William_Gray,60348_ProfessorWG.txt
Cajori__Florian,46815_WilliamOughtredA.txt
Kevorkian__Hagop_K_,26473_TheArtsof.txt
O_Brien__George,13488_AnEssayon.txt
Gladstone__W__H___William_Henry_,20012_TheHawardenVisitors.txt
Hollowell__E__A___Eugene_Amos___1900_,63169_CrimsonClover1938.txt
Hollowell__E__A___Eugene_Amos___1900_,63170_CrimsonClover1947.txt
Fraser__Alexander,36992_TheOntarioArchives.txt
Fraser__Alexander,37340_TheClanFraser.txt
Greely__A__W___Adolphus_Washington_,63122_Geographyofthe.txt
Juglar__Clément,7361_ABriefHistory.txt
Keeler__James_Edward,36470_PhotographsofNebul.txt
Taylor__John_T_,57031_CottonWeavingand.txt
Anderson__Edward_L___Edward_Lowell_,46302_RidingandDriving.txt
Smith__Huron_H___Huron_Herbert_,49527_Ethnobotanyofthe.txt
Strabo,44886_TheGeographyof.txt
Boulger__Demetrius_Charles,33712_TheLifeof.txt
Thatcher__Roscoe_Wilfred,33394_TheChemistryof.txt
Kater__Henry,66078_ATreatiseon.txt
Andrews__Elisha_Benjamin,24023_Historyofthe.txt
Andrews__Elisha_Benjamin,20925_Historyofthe.txt
Clark__Sereno_D___Sereno_Dickenson_,15822_TheFaithfulSteward.txt
Marshall__Archibald,46035_ASpringWalk.txt
Hamilton__Clayton_Meeker,30776_MaterialsandMethods.txt
Hamilton__Clayton_Meeker,30183_AManualof.txt
Sorley__W__R___William_Ritchie_,12492_RecentTendenciesin.txt
Carpenter__Edward,44094_CivilisationItsCause.txt
Carpenter__Edward,40209_MarriageinFree.txt
Hardwick__Charles,39934_TraditionsSuperstitionsand.txt
Daubney__William_Heaford,12420_TheThreeAdditions.txt
Polk__James_K___James_Knox_,5019_Stateofthe.txt
Hutchinson__H__N___Henry_Neville_,43826_TheStoryof.txt
Chapman__John_Jay,66522_LearningandOther.txt
Chapman__John_Jay,65582_CausesandConsequences.txt
Sanger__Margaret,54599_TheCasefor.txt
Sanger__Margaret,56610_MargaretSangeran.txt
Christie__W__Bede__William_Bede_,56937_Christmasonthe.txt
Putnam__George_Haven,71536_Booksandtheir.txt
Putnam__George_Haven,11728_AbrahamLincolnThe.txt
Ayres__Leonard_Porter,19701_HealthWorkin.txt
Goolrick__John_T___John_Tackett_,39403_HistoricFredericksburgThe.txt
