source,custom_id,author,index,table_content
Gutenberg,Kennedy__James_Boyd__1870_-12580_BeneficiaryFeaturesof.txt-4,Kennedy James Boyd 1870 ,,"TOTAL AND PER CAPITA AMOUNTS OF TRAVELLING LOANS AND BENEFITS. ======================================================= Cigar Makers. Typographia. ---------------------------------------------- Year. Amount of Loans Per Amount of Travelling Capita of Travelling Cost per Loans. Membership. Benefits Member. -------------------------------------------------------- 1880 $ 2,808.15 $0.63 1881 12,747,09 .87 1882 20,386.64 1.78 1883 37,135.20 2.81 1884 39,632.08 3.48 1885 26,683.54 2.22 $ 345.50 $0.61 1886 31,835.71 1.29 264.10 .27 1887 49,281.04 2.34 483.45 .44 1888 42,894.75 2.50 669.29 .59 1889 43,540.44 2.71 456.17 .40 1890 37,914.72 1.53 576.65 .46 1891 53,535.73 2.21 622.47 .47 1892 47,732.47 1.78 797.19 .57 1893 60,475.11 2.25 439.64 .31 1894 42,154.17 1.52 680.06 .56 1895 41,657.16 1.50 304.46 .27 1896 33,076.22 1.39 339.86 .30 1897 29,067.04 1.10 279.50 .25 1898 25,237.43 .95 390.62 .35 1899 24,234.33 .83 320.74 .29 1900 33,238.13 .97 178.79 .17 1901 44,652.73 1.31 175.05 .17 1902 45,314.05 1.22 107.28 .11 1903 52,521.41 1.33 159.56 .16 1904 58,728.71 1.41 181.85 .18 1905 55,293.93 1.37 195.46 .20 1906 50,650.21 1.29 147.52 .15 --------------------------------------------------------- Total $991,177.98 $8116.11 --------------------------------------------------------- Average 38,145.31 $1.63 368.91 $0.33 ---------------------------------------------------------"
Gutenberg,Agg__T__R___Thomas_Radford_-29420_AmericanRuralHighways.txt-13,Agg T R  Thomas Radford ,,TABLE 7 SHOWING CEMENTING PROPERTIES OF SEVERAL SAMPLES OF GRAVEL -----------------+---------------------------- Cementing Value Per Cent Clay by +---------------+------------ Weight As Received Washed -----------------+---------------+------------ 4.4 276 43 6.4 105 285 5.1 241 70 14.5 500 279 8.5 500 112 10.1 300 267 14.8 500 107 7.5 184 198 16.5 500 428 2.0 185 239 1.5 500 500 4.5 212 204 2.5 116 363 -----------------+---------------+------------
Gutenberg,Agg__T__R___Thomas_Radford_-29420_AmericanRuralHighways.txt-6,Agg T R  Thomas Radford ,,TABLE 7 SHOWING CEMENTING PROPERTIES OF SEVERAL SAMPLES OF GRAVEL -----------------+---------------------------- Cementing Value Per Cent Clay by +---------------+------------ Weight As Received Washed -----------------+---------------+------------ 4.4 276 43 6.4 105 285 5.1 241 70 14.5 500 279 8.5 500 112 10.1 300 267 14.8 500 107 7.5 184 198 16.5 500 428 2.0 185 239 1.5 500 500 4.5 212 204 2.5 116 363 -----------------+---------------+------------
BAWE,,424,68,"FORMULA  Equation 2   URL .  .ac.uk/fac/sci/eng/staff/pjt/es3c9/lecture_16_Final06.pdf Accessed on 15th March Where  FORMULA  is the fluid speed at a large distance from the centre and the corresponding pressure is  FORMULA , while  FORMULA  is the tangential fluid speed along the cylinder surface and  FORMULA  is the corresponding static pressure. Rearranging (II)..........."
BAWE,,183,1280,FORMULA   FORMULA  (1) Since  FORMULA   FORMULA  where  FORMULA  is the total travel time of the SAW wave from the first reflector to the second and back. Since the time is inversely proportional to the wave speed the following relationship is used between travel time  FORMULA  and temperature T  FORMULA  where α is the temperature coefficient of the time delay of the saw device and T 0  FORMULA  for YZ cut Lithium Niobate..................... (2)  FORMULA  ..........................
BAWE,,6016,1405,SECTION B6. What criteria do you use for making fresh food purchasing decisions? (You can circle more than one response)Brand nameStore namePriceCountry of originOther ...........................................................................(please state)7. The brand is important for your fresh food purchasing decisions.Strongly disagreeDisagreeNeitherAgreeStrongly agree8. The store name is important for your fresh food purchasing decisions.Strongly disagreeDisagreeNeitherAgreeStrongly agree9. The price is important for your fresh food purchasing decisions.Strongly disagreeDisagreeNeitherAgreeStrongly agree10. The country of origin is important for your fresh food purchasing decisions.Strongly disagreeDisagreeNeitherAgreeStrongly agreeSECTION C11. For which of the following cues would you be willing to pay higher prices for fresh food? (You can circle more than one response)Brand nameStore namePriceCountry of originOther...........................................................................(please state)12. Which of the following cues do you relate with fresh food quality? (You can circle more than one response)Brand nameStore namePriceCountry of originOther.............................................................................
BAWE,,67,1567,GLOBE results:--- GLOBE: prediction of protein globularity------ nexp = 150 (number of predicted exposed residues)--- nfit = 117 (number of expected exposed residues--- diff = 33.00 (difference nexp-nfit)--- =====
BAWE,,6038,1680,"FORMULA ""Non-Assertive forms ..... are associated with non-factual meanings in the sense of non-fulfilment or potentiality and occur typically in many syntactic contexts ....."
BAWE,,6038,1680,"FORMULA  (34)  FORMULA  The immediate reading of (33) is the pair-wise interpretation, or w, f, whereas the preferred reading of (34) is the list interpretation, or m, w. But, the syntactic structures of the two sentences are identical and the choice of quantifiers is also the same. Chierchia  concludes ""It appears ....."
BAWE,,197,1872,FORMULA  ------
BAWE,,197,1872,"FORMULA   FORMULA  (7) Since this model assumes that government is pegging exchange rate, therefore  FORMULA . Denote this exchange rate as  FORMULA  and substitute it to equation (7):  FORMULA  (8) Therefore the monetary policy is constant if the government plans to peg the exchange rate at  FORMULA . Section 1.4 The reserves stockIt is time to explore how foreign reserve falls under conditions above. First break down the money supply as follows:  FORMULA  ------"
BAWE,,197,1872,"FORMULA  Based on this result, the country's reserves will be exhausted sooner or later and hence its currency will be forced to devalue. Section 1.5 Timing of collapse and the collapsing bubbleAfter the discussion in foregoing sections, it is time to investigate the most important part of this model: the timing of the collapse of regime. For simplicity, Flood and Garber  solves this problem by introducing the concept of ""shadow exchange rate"". Copeland  defines this term as follows: "" ......"
BAWE,,197,1872,"FORMULA  Why this term is necessary? Because speculators will not wait until government has run out reserves; instead, they tend to attack the financial market when reserves have fallen to a certain low point, this ""bubble"" term implies that collapsing point is always earlier than that reserves are exhausted. In the next section of essay, some empirical evidences are given. Section 2.1 Empirical evidence ------"
BAWE,,362,2117,"DFLIPFLOP is----describes the content of the design  begin --begins architectural behaviourIn PROCESS statements are evaluated sequentially in terms of simulation. It becomes active when the sensitivity list changes the value. All signal assignments occur at the END PROCESS statements in terms of simulation time. The process then becomes in active. process (CLK) -----process is active when there is any change in input  begin if CLK'event and CLK='1' then ---this statement detects rising clock edge, using the IF condition. With the condition to detect if CLK is high i.e. '1' Q <= D; -----"
BAWE,,362,2117,"ENABLE(0) <='0'; -----enable(0) is assigned 0 means it is active low hence, will help display number. Meaning that the an(0) as described in the theory section will become low and hence, the first 7 segment LED will be active low.  ENABLE(1) <='1'; -----enable(1) is assigned 1 means it is active high so it will be OFF, and will not display any number. Meaning that the an(1) as described in the theory section will become active high and hence, the second 7segnment LED will be active low.  ENABLE(2) <='1'; -----enable(2) is assigned 1 means it is active high so it will be OFF, and will not display any number. Meaning that the an(2) as described in the theory section will become active high and hence, the second 7segnment LED will be active low.  ENABLE(3) <='1'; ------"
BAWE,,3085,2320,"MAXIMISING ROOM REVENUE Independent Business TravellersRate A...... Rate B...... Rate C or E (if customers accept the 24 hour cancellation rate)...... Rate D (for regular business travellers - privileged local customers)...... ......for one-night stay ......for two-night stay ...... 3-night stays arriving Mon. ..... 3-night stays arriving Tue./Wed. or for more than three nights stay ......for any length of stay Reason: In terms of the 3-night stay, as the bookings on Monday and Tuesday are already at a high occupancy, and the bookings from Thursday to Sunday are quite less. Therefore, if the customers make a booking including Thursday to Sunday, we can offer a cheaper rate to them. Assoc. & Corp. ConferencesClosed to one-night conferences and two night stay (Tuesday arrival) - already sold 120 rooms - any conference enquiries would be offered alternative dates...... ...... 2-night conferences arriving Wed., 3-night, 4-night and 5-night conferences arriving Mon./Tue. offered Rate F...... 3-night, 4-night and 5-night conferences arriving Wed. and 5-night conferences arriving Tue. offered Rate G Reason: As the bookings on Tuesday and Wednesday are relatively high, so we close the 2-night stay for Tuesday and Wednesday. Again, we would like to boost up the bookings in the weekend, however, most conferences are held in the weekdays, hence, if any conferences includes Thursday to Sunday will be offered a cheaper rate. Independent Leisure TravellersClosed to one-night stay and two-night stay (Tuesday arrival) - already sold 100 rooms - any ILT enquiries would be offered alternative dates...... ...... 2-night stays arriving Wed., 3-night, 4-night and 5-night stays arriving Mon./Tue. offered Rate I or Rate J (if the customers are willing to pay in advance and need to bear risk as it is non-refundable)......"
BAWE,,234,2445,FORMULA  where ε is strainF is the maximum loading forcew is the width of the cantilevert is the thickness of the cantileverE is the Young Modulusx is the distance between the strain gauge and the supportl is the distance between the end of the cantilever and the support2.Top and bottom parts of a strain gauge bridge can be treated as individual dividers and would give:  FORMULA   FORMULA  And would give an output voltage  FORMULA  .....
BAWE,,92,2499,"FORMULA  In order for there to be homoscedasticity, all slope coefficients must be equal to zero, which would imply that e² = a 0 and thus that the error term would only depend on a constant factor. Hence the null hypothesis takes the form H 0: a 0 = a 1 = a 2 = ......"
